flight_id,date,origin,destination,airline,dep_time,arr_time,duration_hrs,price_usd,flight_code,day_of_week,month,date_dt
4873,2025-05-11,MIA,HND,Air France,21:30,10:30,13.8,887,AI274,Sunday,5,2025-05-11
5350,2025-05-12,MIA,HND,Lufthansa,05:45,20:45,15.6,740,LU929,Monday,5,2025-05-12
5824,2025-05-13,MIA,HND,Lufthansa,21:45,10:45,13.3,810,LU784,Tuesday,5,2025-05-13
6289,2025-05-14,MIA,HND,Lufthansa,08:45,23:45,15.5,845,LU525,Wednesday,5,2025-05-14
6760,2025-05-15,MIA,HND,American,14:00,03:00,13.0,699,AM359,Thursday,5,2025-05-15
7241,2025-05-16,MIA,HND,Qantas,22:15,10:15,12.4,760,QA827,Friday,5,2025-05-16
7712,2025-05-17,MIA,HND,American,05:00,18:00,13.5,968,AM700,Saturday,5,2025-05-17
8191,2025-05-18,MIA,HND,Korean Air,21:15,12:15,15.3,839,KO916,Sunday,5,2025-05-18
8664,2025-05-19,MIA,HND,KLM,20:15,09:15,13.5,867,KL874,Monday,5,2025-05-19
9144,2025-05-20,MIA,HND,Korean Air,16:00,06:00,14.8,892,KO527,Tuesday,5,2025-05-20
9610,2025-05-21,MIA,HND,American,06:15,21:15,15.2,759,AM741,Wednesday,5,2025-05-21
10093,2025-05-22,MIA,HND,United,13:15,02:15,13.7,706,UN750,Thursday,5,2025-05-22
10558,2025-05-23,MIA,HND,Japan Airlines,06:00,18:00,12.2,860,JA353,Friday,5,2025-05-23
11026,2025-05-24,MIA,HND,LATAM,14:30,05:30,15.6,814,LA535,Saturday,5,2025-05-24
11509,2025-05-25,MIA,HND,Qantas,06:15,21:15,15.0,948,QA232,Sunday,5,2025-05-25
12002,2025-05-26,MIA,HND,American,12:45,00:45,12.8,889,AM144,Monday,5,2025-05-26
12478,2025-05-27,MIA,HND,Korean Air,07:15,19:15,12.3,875,KO972,Tuesday,5,2025-05-27
12956,2025-05-28,MIA,HND,United,14:15,02:15,12.7,753,UN438,Wednesday,5,2025-05-28
13443,2025-05-29,MIA,HND,American,16:45,07:45,15.7,859,AM735,Thursday,5,2025-05-29
13917,2025-05-30,MIA,HND,KLM,21:30,11:30,14.6,812,KL648,Friday,5,2025-05-30
14392,2025-05-31,MIA,HND,American,20:30,10:30,14.8,880,AM240,Saturday,5,2025-05-31
14874,2025-06-01,MIA,HND,Japan Airlines,15:00,06:00,15.6,1188,JA388,Sunday,6,2025-06-01
15346,2025-06-02,MIA,HND,Air Canada,05:00,19:00,14.7,894,AI788,Monday,6,2025-06-02
15824,2025-06-03,MIA,HND,Qantas,06:00,21:00,15.5,999,QA190,Tuesday,6,2025-06-03
16297,2025-06-04,MIA,HND,Korean Air,07:30,20:30,13.3,1063,KO762,Wednesday,6,2025-06-04
16762,2025-06-05,MIA,HND,Air France,12:30,01:30,13.8,880,AI126,Thursday,6,2025-06-05
17246,2025-06-06,MIA,HND,LATAM,14:45,03:45,13.0,968,LA784,Friday,6,2025-06-06
17720,2025-06-07,MIA,HND,ANA,16:15,06:15,14.7,1129,AN418,Saturday,6,2025-06-07
18197,2025-06-08,MIA,HND,United,22:30,11:30,13.6,994,UN227,Sunday,6,2025-06-08
18676,2025-06-09,MIA,HND,Delta,06:45,18:45,12.6,900,DE721,Monday,6,2025-06-09
19148,2025-06-10,MIA,HND,Japan Airlines,19:45,08:45,13.5,1024,JA372,Tuesday,6,2025-06-10
19627,2025-06-11,MIA,HND,ANA,22:00,10:00,12.4,905,AN651,Wednesday,6,2025-06-11
20104,2025-06-12,MIA,HND,Korean Air,11:00,02:00,15.1,1024,KO821,Thursday,6,2025-06-12
20581,2025-06-13,MIA,HND,Qantas,08:45,22:45,14.6,1135,QA772,Friday,6,2025-06-13
21052,2025-06-14,MIA,HND,LATAM,15:30,05:30,14.4,1043,LA784,Saturday,6,2025-06-14
21516,2025-06-15,MIA,HND,Singapore Airlines,20:45,10:45,14.8,1160,SI603,Sunday,6,2025-06-15
21990,2025-06-16,MIA,HND,Air France,11:15,00:15,13.3,963,AI325,Monday,6,2025-06-16
22463,2025-06-17,MIA,HND,LATAM,14:45,04:45,14.0,1074,LA334,Tuesday,6,2025-06-17
22948,2025-06-18,MIA,HND,Qantas,22:30,11:30,13.4,922,QA991,Wednesday,6,2025-06-18
23431,2025-06-19,MIA,HND,Lufthansa,05:00,18:00,13.4,927,LU312,Thursday,6,2025-06-19
23904,2025-06-20,MIA,HND,Korean Air,13:30,04:30,15.8,1062,KO739,Friday,6,2025-06-20
24400,2025-06-21,MIA,HND,Qantas,08:15,20:15,12.2,1135,QA628,Saturday,6,2025-06-21
24886,2025-06-22,MIA,HND,Singapore Airlines,11:30,02:30,15.8,1259,SI288,Sunday,6,2025-06-22
25357,2025-06-23,MIA,HND,Lufthansa,07:45,22:45,15.4,881,LU492,Monday,6,2025-06-23
25819,2025-06-24,MIA,HND,Korean Air,10:15,22:15,12.6,1129,KO710,Tuesday,6,2025-06-24
26302,2025-06-25,MIA,HND,KLM,10:30,22:30,12.3,939,KL763,Wednesday,6,2025-06-25
26774,2025-06-26,MIA,HND,Singapore Airlines,13:00,03:00,14.4,1007,SI935,Thursday,6,2025-06-26
27240,2025-06-27,MIA,HND,LATAM,10:15,01:15,15.1,1024,LA929,Friday,6,2025-06-27
27702,2025-06-28,MIA,HND,ANA,07:00,22:00,15.7,1107,AN652,Saturday,6,2025-06-28
28171,2025-06-29,MIA,HND,Japan Airlines,17:45,07:45,14.8,1200,JA160,Sunday,6,2025-06-29
28640,2025-06-30,MIA,HND,Japan Airlines,10:30,22:30,12.5,978,JA685,Monday,6,2025-06-30
29118,2025-07-01,MIA,HND,Singapore Airlines,10:15,01:15,15.3,1135,SI674,Tuesday,7,2025-07-01
138,2025-05-01,MIA,ITM,LATAM,10:00,22:00,12.7,904,LA938,Thursday,5,2025-05-01
599,2025-05-02,MIA,ITM,Delta,14:45,02:45,12.7,858,DE218,Friday,5,2025-05-02
1077,2025-05-03,MIA,ITM,Delta,09:15,22:15,13.9,923,DE838,Saturday,5,2025-05-03
1543,2025-05-04,MIA,ITM,Korean Air,16:00,04:00,12.7,879,KO693,Sunday,5,2025-05-04
2017,2025-05-05,MIA,ITM,Qantas,11:00,00:00,13.6,915,QA244,Monday,5,2025-05-05
2498,2025-05-06,MIA,ITM,American,06:30,18:30,12.7,725,AM458,Tuesday,5,2025-05-06
2968,2025-05-07,MIA,ITM,Korean Air,10:30,22:30,12.4,801,KO585,Wednesday,5,2025-05-07
3442,2025-05-08,MIA,ITM,Air Canada,18:00,06:00,12.1,846,AI637,Thursday,5,2025-05-08
3931,2025-05-09,MIA,ITM,LATAM,19:15,09:15,14.5,791,LA536,Friday,5,2025-05-09
4401,2025-05-10,MIA,ITM,Lufthansa,16:00,07:00,15.6,899,LU782,Saturday,5,2025-05-10
4874,2025-05-11,MIA,ITM,Air Canada,17:30,08:30,15.2,916,AI626,Sunday,5,2025-05-11
5351,2025-05-12,MIA,ITM,Qantas,10:00,00:00,14.2,846,QA680,Monday,5,2025-05-12
5825,2025-05-13,MIA,ITM,Japan Airlines,18:00,08:00,14.2,846,JA848,Tuesday,5,2025-05-13
6290,2025-05-14,MIA,ITM,Qantas,12:00,03:00,15.4,961,QA818,Wednesday,5,2025-05-14
6761,2025-05-15,MIA,ITM,KLM,17:00,09:00,16.0,730,KL195,Thursday,5,2025-05-15
7242,2025-05-16,MIA,ITM,Air France,16:45,04:45,12.6,869,AI390,Friday,5,2025-05-16
7713,2025-05-17,MIA,ITM,LATAM,20:15,08:15,12.4,851,LA631,Saturday,5,2025-05-17
8192,2025-05-18,MIA,ITM,Lufthansa,20:30,10:30,14.0,903,LU341,Sunday,5,2025-05-18
8666,2025-05-19,MIA,ITM,Singapore Airlines,20:45,09:45,13.8,753,SI790,Monday,5,2025-05-19
9146,2025-05-20,MIA,ITM,Qantas,17:30,06:30,13.4,830,QA315,Tuesday,5,2025-05-20
9611,2025-05-21,MIA,ITM,Qantas,17:00,06:00,13.8,903,QA493,Wednesday,5,2025-05-21
10094,2025-05-22,MIA,ITM,KLM,09:00,00:00,15.2,823,KL262,Thursday,5,2025-05-22
10559,2025-05-23,MIA,ITM,KLM,19:00,08:00,13.9,805,KL889,Friday,5,2025-05-23
11028,2025-05-24,MIA,ITM,Korean Air,10:30,01:30,15.6,1014,KO590,Saturday,5,2025-05-24
11511,2025-05-25,MIA,ITM,Delta,18:00,08:00,14.3,948,DE198,Sunday,5,2025-05-25
12003,2025-05-26,MIA,ITM,KLM,07:45,20:45,13.9,821,KL321,Monday,5,2025-05-26
12479,2025-05-27,MIA,ITM,Delta,06:00,20:00,14.2,762,DE564,Tuesday,5,2025-05-27
12957,2025-05-28,MIA,ITM,ANA,05:30,17:30,12.2,791,AN647,Wednesday,5,2025-05-28
13444,2025-05-29,MIA,ITM,American,07:30,20:30,13.3,829,AM488,Thursday,5,2025-05-29
13918,2025-05-30,MIA,ITM,American,10:15,22:15,12.5,830,AM554,Friday,5,2025-05-30
14394,2025-05-31,MIA,ITM,Qantas,15:30,05:30,14.7,1035,QA378,Saturday,5,2025-05-31
14875,2025-06-01,MIA,ITM,LATAM,08:00,20:00,12.8,1085,LA441,Sunday,6,2025-06-01
15347,2025-06-02,MIA,ITM,LATAM,11:15,01:15,14.6,981,LA397,Monday,6,2025-06-02
15825,2025-06-03,MIA,ITM,Lufthansa,08:15,20:15,12.7,907,LU116,Tuesday,6,2025-06-03
16298,2025-06-04,MIA,ITM,Singapore Airlines,18:30,06:30,12.5,1000,SI935,Wednesday,6,2025-06-04
16763,2025-06-05,MIA,ITM,Lufthansa,12:15,01:15,13.1,990,LU301,Thursday,6,2025-06-05
17247,2025-06-06,MIA,ITM,Singapore Airlines,18:45,07:45,13.2,1090,SI712,Friday,6,2025-06-06
17722,2025-06-07,MIA,ITM,LATAM,15:30,06:30,15.6,1146,LA316,Saturday,6,2025-06-07
18198,2025-06-08,MIA,ITM,United,05:00,20:00,15.6,1082,UN211,Sunday,6,2025-06-08
18678,2025-06-09,MIA,ITM,Singapore Airlines,17:00,07:00,14.2,1129,SI617,Monday,6,2025-06-09
19149,2025-06-10,MIA,ITM,Lufthansa,09:30,21:30,12.4,962,LU396,Tuesday,6,2025-06-10
19628,2025-06-11,MIA,ITM,United,06:45,20:45,14.3,901,UN913,Wednesday,6,2025-06-11
20106,2025-06-12,MIA,ITM,KLM,11:45,02:45,15.2,1031,KL523,Thursday,6,2025-06-12
20582,2025-06-13,MIA,ITM,American,12:15,01:15,13.1,985,AM932,Friday,6,2025-06-13
21053,2025-06-14,MIA,ITM,Korean Air,19:45,08:45,13.3,1142,KO901,Saturday,6,2025-06-14
21517,2025-06-15,MIA,ITM,LATAM,13:00,02:00,13.0,982,LA423,Sunday,6,2025-06-15
21991,2025-06-16,MIA,ITM,United,14:45,04:45,14.6,985,UN282,Monday,6,2025-06-16
22464,2025-06-17,MIA,ITM,Delta,14:30,03:30,13.9,895,DE673,Tuesday,6,2025-06-17
22949,2025-06-18,MIA,ITM,Delta,21:00,11:00,14.9,989,DE293,Wednesday,6,2025-06-18
23432,2025-06-19,MIA,ITM,Singapore Airlines,12:45,02:45,14.0,1038,SI405,Thursday,6,2025-06-19
23905,2025-06-20,MIA,ITM,American,09:30,22:30,13.2,1016,AM318,Friday,6,2025-06-20
24401,2025-06-21,MIA,ITM,ANA,06:30,20:30,14.6,1005,AN691,Saturday,6,2025-06-21
24888,2025-06-22,MIA,ITM,Lufthansa,18:45,08:45,14.6,1160,LU304,Sunday,6,2025-06-22
25359,2025-06-23,MIA,ITM,Lufthansa,09:30,00:30,15.5,872,LU621,Monday,6,2025-06-23
25820,2025-06-24,MIA,ITM,Delta,18:45,09:45,15.9,936,DE453,Tuesday,6,2025-06-24
26303,2025-06-25,MIA,ITM,LATAM,22:30,12:30,14.8,887,LA333,Wednesday,6,2025-06-25
26776,2025-06-26,MIA,ITM,Delta,07:30,21:30,14.2,1012,DE616,Thursday,6,2025-06-26
27241,2025-06-27,MIA,ITM,Lufthansa,07:30,22:30,15.0,1007,LU250,Friday,6,2025-06-27
27703,2025-06-28,MIA,ITM,Qantas,18:30,08:30,14.6,1228,QA322,Saturday,6,2025-06-28
28172,2025-06-29,MIA,ITM,Korean Air,22:45,12:45,14.3,1070,KO127,Sunday,6,2025-06-29
28641,2025-06-30,MIA,ITM,ANA,13:30,04:30,15.0,1004,AN116,Monday,6,2025-06-30
29119,2025-07-01,MIA,ITM,Air Canada,10:30,01:30,15.2,1020,AI810,Tuesday,7,2025-07-01
140,2025-05-01,MIA,ICN,Japan Airlines,14:45,04:45,14.9,790,JA832,Thursday,5,2025-05-01
600,2025-05-02,MIA,ICN,Air France,09:30,22:30,13.9,879,AI451,Friday,5,2025-05-02
1078,2025-05-03,MIA,ICN,Japan Airlines,12:45,01:45,13.5,1071,JA300,Saturday,5,2025-05-03
1544,2025-05-04,MIA,ICN,American,09:00,00:00,15.2,878,AM630,Sunday,5,2025-05-04
2018,2025-05-05,MIA,ICN,American,09:00,23:00,14.9,763,AM706,Monday,5,2025-05-05
2499,2025-05-06,MIA,ICN,Delta,21:15,09:15,12.9,816,DE830,Tuesday,5,2025-05-06
2969,2025-05-07,MIA,ICN,Lufthansa,18:30,07:30,13.3,800,LU369,Wednesday,5,2025-05-07
3443,2025-05-08,MIA,ICN,Japan Airlines,16:00,04:00,12.9,799,JA585,Thursday,5,2025-05-08
3932,2025-05-09,MIA,ICN,Delta,12:15,02:15,14.4,828,DE968,Friday,5,2025-05-09
4402,2025-05-10,MIA,ICN,United,07:00,19:00,12.9,944,UN502,Saturday,5,2025-05-10
4875,2025-05-11,MIA,ICN,Singapore Airlines,14:45,02:45,12.2,973,SI479,Sunday,5,2025-05-11
5352,2025-05-12,MIA,ICN,Delta,10:45,00:45,14.9,802,DE675,Monday,5,2025-05-12
5826,2025-05-13,MIA,ICN,Singapore Airlines,14:45,05:45,15.4,999,SI754,Tuesday,5,2025-05-13
6291,2025-05-14,MIA,ICN,Singapore Airlines,12:45,00:45,12.3,908,SI112,Wednesday,5,2025-05-14
6762,2025-05-15,MIA,ICN,LATAM,13:15,02:15,13.9,810,LA749,Thursday,5,2025-05-15
7243,2025-05-16,MIA,ICN,Qantas,16:15,05:15,13.6,965,QA104,Friday,5,2025-05-16
7715,2025-05-17,MIA,ICN,ANA,14:30,04:30,14.6,857,AN196,Saturday,5,2025-05-17
8193,2025-05-18,MIA,ICN,Japan Airlines,15:15,03:15,12.6,923,JA806,Sunday,5,2025-05-18
8667,2025-05-19,MIA,ICN,KLM,16:45,07:45,15.6,845,KL908,Monday,5,2025-05-19
9147,2025-05-20,MIA,ICN,Qantas,17:00,08:00,15.0,860,QA796,Tuesday,5,2025-05-20
9612,2025-05-21,MIA,ICN,KLM,14:15,03:15,13.2,789,KL547,Wednesday,5,2025-05-21
10095,2025-05-22,MIA,ICN,Singapore Airlines,10:30,22:30,12.6,941,SI596,Thursday,5,2025-05-22
10560,2025-05-23,MIA,ICN,Korean Air,22:15,11:15,13.4,879,KO216,Friday,5,2025-05-23
11029,2025-05-24,MIA,ICN,Lufthansa,19:45,09:45,14.4,913,LU155,Saturday,5,2025-05-24
11512,2025-05-25,MIA,ICN,American,14:15,03:15,13.9,876,AM356,Sunday,5,2025-05-25
12004,2025-05-26,MIA,ICN,Japan Airlines,06:00,20:00,14.9,888,JA341,Monday,5,2025-05-26
12480,2025-05-27,MIA,ICN,Singapore Airlines,05:45,19:45,14.3,793,SI913,Tuesday,5,2025-05-27
12958,2025-05-28,MIA,ICN,American,17:15,07:15,14.5,786,AM942,Wednesday,5,2025-05-28
13445,2025-05-29,MIA,ICN,Lufthansa,20:00,11:00,15.3,731,LU307,Thursday,5,2025-05-29
13919,2025-05-30,MIA,ICN,American,17:00,07:00,14.1,857,AM198,Friday,5,2025-05-30
14395,2025-05-31,MIA,ICN,United,21:30,10:30,13.4,891,UN249,Saturday,5,2025-05-31
14876,2025-06-01,MIA,ICN,Korean Air,05:00,18:00,13.5,1054,KO432,Sunday,6,2025-06-01
15348,2025-06-02,MIA,ICN,LATAM,12:00,00:00,12.6,910,LA581,Monday,6,2025-06-02
15826,2025-06-03,MIA,ICN,Delta,21:00,09:00,12.2,893,DE744,Tuesday,6,2025-06-03
16300,2025-06-04,MIA,ICN,LATAM,10:15,01:15,15.1,956,LA841,Wednesday,6,2025-06-04
16765,2025-06-05,MIA,ICN,Air Canada,12:30,03:30,15.1,846,AI636,Thursday,6,2025-06-05
17248,2025-06-06,MIA,ICN,KLM,16:15,04:15,12.7,1036,KL685,Friday,6,2025-06-06
17724,2025-06-07,MIA,ICN,KLM,10:45,01:45,15.9,1060,KL201,Saturday,6,2025-06-07
18200,2025-06-08,MIA,ICN,Qantas,06:00,21:00,15.3,1083,QA979,Sunday,6,2025-06-08
18679,2025-06-09,MIA,ICN,Qantas,22:00,11:00,13.9,979,QA182,Monday,6,2025-06-09
19150,2025-06-10,MIA,ICN,Air France,17:15,05:15,12.7,1016,AI639,Tuesday,6,2025-06-10
19629,2025-06-11,MIA,ICN,Singapore Airlines,12:00,02:00,14.9,1106,SI675,Wednesday,6,2025-06-11
20107,2025-06-12,MIA,ICN,Singapore Airlines,16:45,07:45,15.6,1035,SI492,Thursday,6,2025-06-12
20583,2025-06-13,MIA,ICN,Delta,20:00,10:00,14.4,764,DE402,Friday,6,2025-06-13
21054,2025-06-14,MIA,ICN,United,12:30,02:30,14.9,903,UN962,Saturday,6,2025-06-14
21518,2025-06-15,MIA,ICN,Lufthansa,09:30,22:30,13.2,1014,LU251,Sunday,6,2025-06-15
21992,2025-06-16,MIA,ICN,Qantas,18:15,08:15,14.6,1013,QA339,Monday,6,2025-06-16
22465,2025-06-17,MIA,ICN,Singapore Airlines,21:45,11:45,14.0,976,SI972,Tuesday,6,2025-06-17
22951,2025-06-18,MIA,ICN,ANA,22:30,11:30,13.4,1108,AN131,Wednesday,6,2025-06-18
23433,2025-06-19,MIA,ICN,Singapore Airlines,14:30,05:30,15.6,1012,SI392,Thursday,6,2025-06-19
23907,2025-06-20,MIA,ICN,American,09:30,22:30,13.0,881,AM663,Friday,6,2025-06-20
24402,2025-06-21,MIA,ICN,United,11:15,01:15,14.4,1027,UN811,Saturday,6,2025-06-21
24890,2025-06-22,MIA,ICN,Japan Airlines,22:30,12:30,14.6,981,JA527,Sunday,6,2025-06-22
25361,2025-06-23,MIA,ICN,Qantas,20:30,12:30,16.0,1059,QA610,Monday,6,2025-06-23
25821,2025-06-24,MIA,ICN,Japan Airlines,10:00,23:00,13.5,1054,JA933,Tuesday,6,2025-06-24
26305,2025-06-25,MIA,ICN,KLM,10:45,01:45,15.7,986,KL759,Wednesday,6,2025-06-25
26778,2025-06-26,MIA,ICN,Air Canada,10:15,01:15,15.2,883,AI685,Thursday,6,2025-06-26
27243,2025-06-27,MIA,ICN,KLM,19:30,09:30,14.5,945,KL210,Friday,6,2025-06-27
27704,2025-06-28,MIA,ICN,American,20:45,11:45,15.6,1052,AM667,Saturday,6,2025-06-28
28173,2025-06-29,MIA,ICN,ANA,07:00,22:00,15.0,1125,AN346,Sunday,6,2025-06-29
28642,2025-06-30,MIA,ICN,KLM,09:45,22:45,13.3,888,KL765,Monday,6,2025-06-30
29120,2025-07-01,MIA,ICN,Air France,21:30,12:30,15.5,1071,AI143,Tuesday,7,2025-07-01
143,2025-05-01,MIA,SYD,Qantas,16:45,05:45,13.7,939,QA479,Thursday,5,2025-05-01
603,2025-05-02,MIA,SYD,United,06:00,18:00,12.8,835,UN969,Friday,5,2025-05-02
1081,2025-05-03,MIA,SYD,LATAM,21:30,11:30,14.0,1140,LA598,Saturday,5,2025-05-03
1547,2025-05-04,MIA,SYD,Japan Airlines,22:00,11:00,13.0,1154,JA571,Sunday,5,2025-05-04
2020,2025-05-05,MIA,SYD,American,19:30,08:30,13.2,808,AM838,Monday,5,2025-05-05
2501,2025-05-06,MIA,SYD,KLM,06:45,18:45,12.6,855,KL354,Tuesday,5,2025-05-06
2971,2025-05-07,MIA,SYD,ANA,16:30,07:30,15.7,922,AN415,Wednesday,5,2025-05-07
3446,2025-05-08,MIA,SYD,American,21:15,10:15,13.5,908,AM223,Thursday,5,2025-05-08
3934,2025-05-09,MIA,SYD,ANA,19:00,07:00,12.9,1008,AN904,Friday,5,2025-05-09
4405,2025-05-10,MIA,SYD,Lufthansa,09:00,22:00,13.9,1097,LU538,Saturday,5,2025-05-10
4877,2025-05-11,MIA,SYD,Korean Air,16:15,06:15,14.8,1151,KO859,Sunday,5,2025-05-11
5355,2025-05-12,MIA,SYD,Air France,05:45,19:45,14.4,754,AI725,Monday,5,2025-05-12
5830,2025-05-13,MIA,SYD,Lufthansa,07:00,19:00,12.9,854,LU123,Tuesday,5,2025-05-13
6293,2025-05-14,MIA,SYD,United,10:00,01:00,15.8,926,UN123,Wednesday,5,2025-05-14
6764,2025-05-15,MIA,SYD,LATAM,13:00,04:00,15.3,912,LA670,Thursday,5,2025-05-15
7245,2025-05-16,MIA,SYD,American,15:00,05:00,14.5,999,AM517,Friday,5,2025-05-16
7717,2025-05-17,MIA,SYD,Singapore Airlines,07:30,20:30,13.1,1059,SI681,Saturday,5,2025-05-17
8197,2025-05-18,MIA,SYD,Air Canada,11:30,02:30,15.4,1047,AI477,Sunday,5,2025-05-18
8669,2025-05-19,MIA,SYD,American,15:15,06:15,15.9,922,AM683,Monday,5,2025-05-19
9149,2025-05-20,MIA,SYD,American,16:45,05:45,13.2,911,AM633,Tuesday,5,2025-05-20
9614,2025-05-21,MIA,SYD,Korean Air,17:15,06:15,13.1,1054,KO322,Wednesday,5,2025-05-21
10097,2025-05-22,MIA,SYD,American,06:00,18:00,12.8,932,AM803,Thursday,5,2025-05-22
10562,2025-05-23,MIA,SYD,United,17:00,06:00,13.5,936,UN879,Friday,5,2025-05-23
11032,2025-05-24,MIA,SYD,Air Canada,06:00,18:00,12.0,968,AI807,Saturday,5,2025-05-24
11514,2025-05-25,MIA,SYD,Delta,09:45,23:45,14.9,1018,DE234,Sunday,5,2025-05-25
12007,2025-05-26,MIA,SYD,Korean Air,21:30,10:30,13.1,1060,KO293,Monday,5,2025-05-26
12482,2025-05-27,MIA,SYD,LATAM,22:45,11:45,13.3,751,LA631,Tuesday,5,2025-05-27
12961,2025-05-28,MIA,SYD,KLM,15:00,06:00,15.4,841,KL338,Wednesday,5,2025-05-28
13448,2025-05-29,MIA,SYD,Lufthansa,08:15,00:15,16.0,943,LU850,Thursday,5,2025-05-29
13921,2025-05-30,MIA,SYD,American,09:30,21:30,12.1,849,AM559,Friday,5,2025-05-30
14397,2025-05-31,MIA,SYD,United,17:00,08:00,15.7,1075,UN606,Saturday,5,2025-05-31
14878,2025-06-01,MIA,SYD,LATAM,10:00,00:00,14.3,1277,LA996,Sunday,6,2025-06-01
15350,2025-06-02,MIA,SYD,Lufthansa,08:30,21:30,13.9,991,LU862,Monday,6,2025-06-02
15829,2025-06-03,MIA,SYD,Delta,08:00,23:00,15.0,1138,DE132,Tuesday,6,2025-06-03
16302,2025-06-04,MIA,SYD,Korean Air,11:00,01:00,14.0,1173,KO852,Wednesday,6,2025-06-04
16768,2025-06-05,MIA,SYD,KLM,14:00,03:00,13.6,1167,KL729,Thursday,6,2025-06-05
17250,2025-06-06,MIA,SYD,Qantas,06:30,19:30,13.0,1215,QA586,Friday,6,2025-06-06
17728,2025-06-07,MIA,SYD,Lufthansa,08:00,21:00,13.8,1272,LU946,Saturday,6,2025-06-07
18203,2025-06-08,MIA,SYD,Qantas,06:45,18:45,12.1,1240,QA100,Sunday,6,2025-06-08
18681,2025-06-09,MIA,SYD,Qantas,11:30,01:30,14.0,1208,QA189,Monday,6,2025-06-09
19152,2025-06-10,MIA,SYD,United,20:00,11:00,15.6,995,UN421,Tuesday,6,2025-06-10
19632,2025-06-11,MIA,SYD,Lufthansa,16:15,05:15,13.2,1100,LU375,Wednesday,6,2025-06-11
20109,2025-06-12,MIA,SYD,American,15:15,04:15,13.5,1088,AM560,Thursday,6,2025-06-12
20586,2025-06-13,MIA,SYD,Singapore Airlines,17:30,08:30,15.7,1078,SI572,Friday,6,2025-06-13
21056,2025-06-14,MIA,SYD,Korean Air,18:15,06:15,12.2,1222,KO278,Saturday,6,2025-06-14
21522,2025-06-15,MIA,SYD,United,12:45,02:45,14.7,1258,UN595,Sunday,6,2025-06-15
21994,2025-06-16,MIA,SYD,Air France,20:00,10:00,14.3,1043,AI825,Monday,6,2025-06-16
22468,2025-06-17,MIA,SYD,Lufthansa,19:45,08:45,13.3,922,LU459,Tuesday,6,2025-06-17
22953,2025-06-18,MIA,SYD,Lufthansa,18:30,09:30,15.5,1062,LU198,Wednesday,6,2025-06-18
23436,2025-06-19,MIA,SYD,United,16:15,05:15,13.0,1061,UN105,Thursday,6,2025-06-19
23909,2025-06-20,MIA,SYD,LATAM,07:45,21:45,14.8,952,LA131,Friday,6,2025-06-20
24405,2025-06-21,MIA,SYD,ANA,21:30,12:30,15.9,1161,AN546,Saturday,6,2025-06-21
24893,2025-06-22,MIA,SYD,Air Canada,21:15,09:15,12.0,1203,AI589,Sunday,6,2025-06-22
25364,2025-06-23,MIA,SYD,American,08:15,22:15,14.9,1086,AM931,Monday,6,2025-06-23
25823,2025-06-24,MIA,SYD,Korean Air,22:00,12:00,14.7,973,KO212,Tuesday,6,2025-06-24
26307,2025-06-25,MIA,SYD,LATAM,06:45,21:45,15.5,1084,LA163,Wednesday,6,2025-06-25
26781,2025-06-26,MIA,SYD,LATAM,20:30,09:30,13.1,1187,LA525,Thursday,6,2025-06-26
27246,2025-06-27,MIA,SYD,Japan Airlines,05:30,19:30,14.2,1241,JA112,Friday,6,2025-06-27
27706,2025-06-28,MIA,SYD,Lufthansa,12:45,01:45,13.3,1187,LU827,Saturday,6,2025-06-28
28176,2025-06-29,MIA,SYD,LATAM,17:15,05:15,12.4,1123,LA640,Sunday,6,2025-06-29
28644,2025-06-30,MIA,SYD,American,19:45,09:45,14.2,1083,AM743,Monday,6,2025-06-30
29123,2025-07-01,MIA,SYD,Lufthansa,18:45,07:45,13.6,1252,LU713,Tuesday,7,2025-07-01
149,2025-05-01,SEA,JFK,Lufthansa,13:45,15:45,2.0,150,LU868,Thursday,5,2025-05-01
608,2025-05-02,SEA,JFK,Singapore Airlines,11:45,12:45,1.4,149,SI539,Friday,5,2025-05-02
1086,2025-05-03,SEA,JFK,Singapore Airlines,16:15,19:15,3.2,164,SI689,Saturday,5,2025-05-03
1554,2025-05-04,SEA,JFK,United,08:00,10:00,2.3,140,UN893,Sunday,5,2025-05-04
2028,2025-05-05,SEA,JFK,Korean Air,14:15,15:15,1.2,136,KO844,Monday,5,2025-05-05
2507,2025-05-06,SEA,JFK,Japan Airlines,19:15,21:15,2.1,151,JA901,Tuesday,5,2025-05-06
2976,2025-05-07,SEA,JFK,LATAM,15:45,17:45,2.4,128,LA491,Wednesday,5,2025-05-07
3453,2025-05-08,SEA,JFK,Air France,21:00,22:00,1.4,148,AI930,Thursday,5,2025-05-08
3941,2025-05-09,SEA,JFK,Japan Airlines,10:00,11:00,1.8,152,JA795,Friday,5,2025-05-09
4411,2025-05-10,SEA,JFK,Japan Airlines,05:00,06:00,1.4,161,JA684,Saturday,5,2025-05-10
4883,2025-05-11,SEA,JFK,Japan Airlines,13:15,14:15,1.7,181,JA608,Sunday,5,2025-05-11
5361,2025-05-12,SEA,JFK,Korean Air,07:30,08:30,1.2,130,KO549,Monday,5,2025-05-12
5836,2025-05-13,SEA,JFK,Singapore Airlines,17:15,20:15,3.1,133,SI886,Tuesday,5,2025-05-13
6300,2025-05-14,SEA,JFK,Air France,14:30,15:30,1.4,142,AI472,Wednesday,5,2025-05-14
